epoch,train_loss,train_accuracy,val_loss,val_accuracy,f1
35,0.10506565246700508,0.9611207368921061,0.44637791097404494,0.8688639786935621,0.8611025810241699
36,0.1217410339607445,0.9574126972526801,0.4376051814685906,0.8716690290358758,0.8597019910812378
37,0.10733645870426639,0.9584648643360764,0.44153789737291876,0.8695652446439189,0.8757511377334595
38,0.10704539198672673,0.9582357631355035,0.44189606330567793,0.8702665029033538,0.8771516680717468
39,0.1148908085143957,0.9562756780718193,0.4418919823703266,0.8695652427211884,0.8756470680236816
40,0.10158467074459204,0.96251231236536,0.4441014835310559,0.8688639825390231,0.8597019910812378
41,0.11802647012423297,0.9526015793690916,0.4443439418870595,0.8723702911407717,0.8608239889144897
42,0.10119607116355271,0.9630977926684208,0.44674787712433645,0.866058930273979,0.8608239889144897
43,0.11937873758619925,0.9575569458672257,0.4412630368624964,0.8702665048260843,0.8608239889144897
44,0.10483395653303529,0.9614771159945942,0.4388094712048769,0.8744740774554591,0.8608239889144897
45,0.1068468040588205,0.959873410033398,0.43833662413301006,0.8695652427211884,0.8744112253189087
46,0.11497572194174176,0.957718165194402,0.44785203622473824,0.8716690309586064,0.8597019910812378
47,0.11293639763273665,0.9559532399060297,0.4392317931257909,0.8772791258750423,0.8607466220855713
48,0.10810412779129798,0.9618504658097127,0.44202938381462326,0.8709677669309801,0.8757511377334595
49,0.10487678216495475,0.9591606518284219,0.44538110470579517,0.8695652427211884,0.8757511377334595
50,0.10960955490342907,0.9577521061311003,0.44621569056424404,0.8681627165886664,0.8509877324104309
51,0.10934852755277372,0.9540101255549759,0.44714766284150465,0.8681627185113968,0.8608239889144897
52,0.10942425304016129,0.9593727823163642,0.4498008542483853,0.8695652427211884,0.8608239889144897
53,0.10460524593831086,0.9634372010582783,0.4451379587933902,0.8674614544837705,0.8653244972229004
54,0.11405300997869401,0.9579302956823443,0.44223834267787393,0.8709677669309801,0.8608239889144897
55,0.11456337409307722,0.9584648643360764,0.43928332512657486,0.869565240798458,0.8608239889144897
56,0.11472145912283269,0.9581084852335883,0.4441307279010934,0.8716690290358758,0.8756470680236816
57,0.10386381915113965,0.9630638517317225,0.4389169494951925,0.869565240798458,0.8607466220855713
58,0.11899216079962302,0.9563096190085176,0.4395082688499843,0.8744740774554591,0.8757511377334595
59,0.10437347888793858,0.9624020046875125,0.44223731708142067,0.8730715532456675,0.8607466220855713
60,0.1120671736855121,0.960051599584642,0.4442067611962557,0.8709677669309801,0.8597019910812378
61,0.109406220573993,0.9613328673800484,0.44205653499211034,0.8702665048260843,0.8608239889144897
62,0.11223494408072018,0.9606031389510046,0.44791263606279125,0.8681627185113968,0.8757913112640381
63,0.1084647166130484,0.9552744226377519,0.45124140790393275,0.8702665048260843,0.8608239889144897
64,0.11420343852922564,0.95507926286244,0.44457431203655656,0.869565240798458,0.8608239889144897
65,0.09747127768751539,0.9639717697120104,0.44033012545156863,0.8716690271131454,0.8757511377334595
66,0.10737070349640533,0.9588382136626322,0.44008508270546315,0.8716690290358758,0.8757913112640381
67,0.11004167582961868,0.9593218711555981,0.4439551559306921,0.8674614583292315,0.8756470680236816
68,0.11003090480159296,0.9591945927651202,0.4433564153169432,0.8702665029033538,0.8608239889144897
69,0.11558732923242401,0.9564708383356939,0.4437583130934546,0.8716690271131454,0.8394418954849243
70,0.11001046243138977,0.9573787563159818,0.4444888383750954,0.8688639786935621,0.8608642816543579
71,0.11704925777100515,0.9589824622771779,0.4409368368045938,0.8709677669309801,0.8758330345153809
72,0.10816627658415036,0.9596952204821539,0.44468597208540284,0.873071551322937,0.8757511377334595
73,0.11579692261446206,0.9586260831746899,0.43995827093960777,0.8758766016652507,0.8757511377334595
74,0.09877748694270849,0.9625462533020582,0.445098438510491,0.8688639806162927,0.8756470680236816
75,0.12114306837778355,0.9550962330865078,0.45119161555363285,0.8597475694071862,0.8744112253189087
76,0.11354413384296855,0.957056318150192,0.4443359126246745,0.8709677688537105,0.8509067296981812
77,0.10639459911550654,0.9628856621804784,0.4385243255284525,0.8709677688537105,0.8597019910812378
78,0.1149076356964766,0.9570393479261242,0.442178480627556,0.8751753395603549,0.8744112253189087
79,0.11339351860042966,0.9541543741695216,0.44772559969175246,0.8688639806162927,0.8597019910812378
80,0.1108165035696059,0.9600176586479438,0.451553589273845,0.8723702911407717,0.8607466220855713
81,0.1089159834587977,0.9579302956823443,0.43497258307592523,0.8702665048260843,0.8758330345153809
82,0.11998953145058429,0.9568272174381819,0.445214816399159,0.8709677669309801,0.8597019910812378
83,0.1067815900581782,0.9600346293605742,0.44405641040254024,0.8737728172732938,0.8757511377334595
84,0.12134030731547563,0.9513372822863156,0.45154727676943424,0.8723702911407717,0.8745553493499756
85,0.1092390044225899,0.9591945927651202,0.44610000948511785,0.8702665048260843,0.8608239889144897
86,0.10378634900648574,0.961426204833828,0.4418776216766527,0.8758766016652507,0.8757511377334595
87,0.10948452121410214,0.9571496556039716,0.4494846659682451,0.8653576662463527,0.8757511377334595
88,0.10891541559249163,0.9598903807460285,0.43859920873036307,0.8702665048260843,0.8756470680236816
89,0.09794568458999522,0.9653972861219625,0.44632976267847324,0.8681627146659359,0.8616467118263245
90,0.11192177504789634,0.9564878085597617,0.446289173898197,0.8674614525610401,0.8400352001190186
91,0.1021174431137252,0.9591776225410524,0.45071751113620495,0.8716690309586064,0.8597019910812378
92,0.10873689140635924,0.9570393479261242,0.4442350469048946,0.8646564060641874,0.8508442640304565
93,0.10792774881129383,0.959873410033398,0.44760653797176575,0.8737728153505633,0.8745970726013184
94,0.11131427914942385,0.9597121911947845,0.44757066949480967,0.8744740755327286,0.8608239889144897
95,0.10534850808746013,0.9613328673800484,0.4436640289401816,0.8709677669309801,0.875709593296051
96,0.11068602491048027,0.9561144592332058,0.4384833021510032,0.8716690290358758,0.8608239889144897
97,0.10975350447182285,0.9591776225410524,0.43924104073835957,0.869565240798458,0.8756470680236816
98,0.11587861142899902,0.9564878085597617,0.4478007836207267,0.8667601923788747,0.8537811636924744
99,0.11456054055177775,0.9579302956823443,0.450328437851802,0.869565240798458,0.8757511377334595
100,0.11155108359382777,0.9563435599452159,0.44338201551187423,0.8730715532456675,0.8757511377334595
